ds,y,Temperature,Humidity,WindSpeed,relative_humidity,DewPoint,surface_pressure,precipitation,is_holiday,is_weekend
2017-01-28 04:40:00,49810.18901,10.67,64.37,0.086,52.333333333333336,11.066666666666666,989.8666666666668,0.0,0,1
2017-01-28 04:50:00,49835.60645,10.7,64.14,0.082,50.66666666666666,10.833333333333332,989.8333333333331,0.0,0,1
2017-01-28 05:00:00,49982.952280000005,10.76,61.53,0.083,49.0,10.6,989.8,0.0,0,1
2017-01-28 05:10:00,50353.68042,10.55,65.68,0.083,47.16666666666666,10.25,989.6666666666666,0.0,0,1
2017-01-28 05:20:00,50924.800409999996,11.27,62.97,0.082,45.333333333333336,9.9,989.5333333333332,0.0,0,1
2017-01-28 05:30:00,51224.659770000006,11.66,57.9,0.084,43.5,9.55,989.4,0.0,0,1
2017-01-28 05:40:00,51985.5471,11.74,57.73,0.082,41.66666666666666,9.2,989.2666666666668,0.0,0,1
2017-01-28 05:50:00,54170.95263,11.87,58.8,0.086,39.833333333333336,8.85,989.1333333333332,0.0,0,1
2017-01-28 06:00:00,54597.4012,11.8,58.7,0.084,38.0,8.5,989.0,0.0,0,1
2017-01-28 06:10:00,53816.538349999995,11.73,55.36,0.084,37.333333333333336,8.283333333333333,988.7666666666668,0.0,0,1
2017-01-28 06:20:00,53727.261920000004,11.63,55.49,0.084,36.66666666666666,8.066666666666666,988.5333333333332,0.0,0,1
2017-01-28 06:30:00,53468.006760000004,11.64,54.62,0.085,36.0,7.85,988.3,0.0,0,1
2017-01-28 06:40:00,52647.416840000005,11.62,51.95,0.083,35.333333333333336,7.633333333333334,988.0666666666668,0.0,0,1
2017-01-28 06:50:00,51106.0171,11.85,50.02,0.087,34.666666666666664,7.416666666666667,987.8333333333334,0.0,0,1
2017-01-28 07:00:00,48588.66653,11.88,50.18,0.088,34.0,7.2,987.6,0.0,0,1
2017-01-28 07:10:00,46931.83143,11.8,50.28,0.089,34.0,7.233333333333333,987.4333333333334,0.0,0,1
2017-01-28 07:20:00,45306.1672,11.73,50.52,0.085,34.0,7.266666666666667,987.2666666666668,0.0,0,1
2017-01-28 07:30:00,45096.063330000004,11.64,50.55,0.086,34.0,7.300000000000001,987.1,0.0,0,1
2017-01-28 07:40:00,44908.2803,11.58,51.12,0.087,34.0,7.333333333333334,986.9333333333334,0.0,0,1
2017-01-28 07:50:00,45503.01822,11.44,51.72,0.082,34.0,7.366666666666667,986.7666666666668,0.0,0,1
2017-01-28 08:00:00,46031.39762999999,11.28,51.75,0.087,34.0,7.4,986.6,0.0,0,1
2017-01-28 08:10:00,47623.645919999995,11.51,52.09,0.089,34.166666666666664,7.416666666666667,986.4833333333332,0.0,0,1
2017-01-28 08:20:00,49377.81837000001,11.97,51.99,0.084,34.333333333333336,7.433333333333334,986.3666666666668,0.0,0,1
2017-01-28 08:30:00,50743.52232,11.83,49.65,0.083,34.5,7.45,986.25,0.0,0,1
2017-01-28 08:40:00,51809.5475,11.83,49.45,0.087,34.666666666666664,7.466666666666667,986.1333333333332,0.0,0,1
2017-01-28 08:50:00,53209.266599999995,11.8,50.65,0.086,34.833333333333336,7.483333333333333,986.0166666666668,0.0,0,1
2017-01-28 09:00:00,55069.769929999995,11.92,52.52,0.087,35.0,7.5,985.9,0.0,0,1
2017-01-28 09:10:00,55941.351930000004,11.68,53.82,0.086,35.333333333333336,7.566666666666666,985.8666666666668,0.0,0,1
2017-01-28 09:20:00,57913.60672,11.87,53.62,0.083,35.666666666666664,7.633333333333334,985.8333333333334,0.0,0,1
2017-01-28 09:30:00,59953.41842,12.06,52.72,0.085,36.0,7.7,985.8,0.0,0,1
2017-01-28 09:40:00,61306.63718,12.25,53.36,0.082,36.333333333333336,7.766666666666667,985.7666666666668,0.0,0,1
2017-01-28 09:50:00,62072.746150000006,12.65,53.92,0.09,36.66666666666666,7.833333333333334,985.7333333333332,0.0,0,1
2017-01-28 10:00:00,63310.86941000001,13.12,50.42,0.087,37.0,7.9,985.7,0.0,0,1
2017-01-28 10:10:00,64729.35727,13.38,53.92,0.087,37.66666666666666,8.0,985.7,0.0,0,1
2017-01-28 10:20:00,65796.97658,13.49,58.36,1.682,38.333333333333336,8.1,985.7,0.0,0,1
2017-01-28 10:30:00,66717.05537,13.58,58.76,4.915,39.0,8.2,985.7,0.0,0,1
2017-01-28 10:40:00,67535.58212,14.05,58.26,4.918,39.66666666666666,8.3,985.7,0.0,0,1
2017-01-28 10:50:00,68497.03908,14.27,56.96,4.917,40.333333333333336,8.4,985.7,0.0,0,1
2017-01-28 11:00:00,69979.31195,14.47,56.69,4.916,41.0,8.5,985.7,0.0,0,1
2017-01-28 11:10:00,70731.81696,14.76,56.66,4.916,42.66666666666666,8.6,985.75,0.0,0,1
2017-01-28 11:20:00,71153.98985,15.15,53.96,4.919,44.333333333333336,8.7,985.8,0.0,0,1
2017-01-28 11:30:00,71654.32995,15.58,52.69,4.917,46.0,8.8,985.85,0.0,0,1
2017-01-28 11:40:00,72343.07209,15.78,52.92,4.919,47.66666666666666,8.9,985.9,0.0,0,1
2017-01-28 11:50:00,72739.65265999999,15.95,53.92,4.916,49.333333333333336,9.0,985.95,0.0,0,1
2017-01-28 12:00:00,72945.72673,16.25,52.85,4.918,51.0,9.1,986.0,0.0,0,1
2017-01-28 12:10:00,73020.57626,16.57,51.05,4.92,51.66666666666666,9.116666666666667,986.05,0.0,0,1
2017-01-28 12:20:00,73405.29564,16.78,49.82,4.916,52.333333333333336,9.133333333333333,986.1,0.0,0,1
2017-01-28 12:30:00,73372.02756,16.91,49.12,4.918,53.0,9.15,986.15,0.0,0,1
2017-01-28 12:40:00,73805.99913,16.97,47.65,4.917,53.66666666666666,9.166666666666666,986.2,0.0,0,1
2017-01-28 12:50:00,73483.72227,17.1,48.88,4.918,54.333333333333336,9.183333333333334,986.25,0.0,0,1
2017-01-28 13:00:00,73531.70018000001,17.15,49.22,4.919,55.0,9.2,986.3,0.0,0,1
2017-01-28 13:10:00,74075.62302,17.18,49.25,4.918,55.5,9.233333333333333,986.3833333333332,0.0,0,1
2017-01-28 13:20:00,74087.49634,17.37,49.42,4.917,56.0,9.266666666666666,986.4666666666666,0.0,0,1
2017-01-28 13:30:00,73861.44531,17.38,50.25,4.916,56.5,9.3,986.55,0.0,0,1
2017-01-28 13:40:00,73389.94635,17.36,48.88,4.919,57.0,9.333333333333334,986.6333333333332,0.0,0,1
2017-01-28 13:50:00,72935.27857,17.38,47.18,4.918,57.5,9.366666666666667,986.7166666666666,0.0,0,1
2017-01-28 14:00:00,72799.99295,17.36,48.31,4.919,58.0,9.4,986.8,0.0,0,1
2017-01-28 14:10:00,73345.94851,17.45,49.05,4.914,58.333333333333336,9.416666666666668,986.8666666666668,0.0,0,1
2017-01-28 14:20:00,72308.05644,17.48,49.68,4.916,58.66666666666666,9.433333333333334,986.9333333333332,0.0,0,1
2017-01-28 14:30:00,72158.48177,17.43,49.42,4.918,59.0,9.45,987.0,0.0,0,1
2017-01-28 14:40:00,71215.61089,17.46,49.55,4.917,59.333333333333336,9.466666666666669,987.0666666666668,0.0,0,1
2017-01-28 14:50:00,70923.36901,17.56,50.28,4.916,59.66666666666666,9.483333333333334,987.1333333333332,0.0,0,1
2017-01-28 15:00:00,70364.47701,17.46,50.35,4.917,60.0,9.5,987.2,0.0,0,1
2017-01-28 15:10:00,70250.63021999999,17.29,49.38,4.916,60.66666666666666,9.516666666666666,987.25,0.0,0,1
2017-01-28 15:20:00,69881.241,17.24,46.54,4.915,61.333333333333336,9.533333333333331,987.3,0.0,0,1
2017-01-28 15:30:00,69243.83916,17.39,48.58,4.916,62.0,9.55,987.35,0.0,0,1
2017-01-28 15:40:00,68980.9565,17.41,49.51,4.916,62.66666666666666,9.566666666666666,987.4,0.0,0,1
2017-01-28 15:50:00,69164.14259,17.34,49.51,4.92,63.333333333333336,9.583333333333332,987.45,0.0,0,1
2017-01-28 16:00:00,68913.70887,17.32,49.35,4.915,64.0,9.6,987.5,0.0,0,1
2017-01-28 16:10:00,68812.99623,17.41,50.35,4.918,64.5,9.633333333333333,987.4833333333332,0.0,0,1
2017-01-28 16:20:00,68223.70313,17.21,52.05,4.917,65.0,9.666666666666666,987.4666666666668,0.0,0,1
2017-01-28 16:30:00,67409.94177,17.2,55.12,4.917,65.5,9.7,987.45,0.0,0,1
2017-01-28 16:40:00,67166.86052,16.95,55.71,4.915,66.0,9.733333333333334,987.4333333333332,0.0,0,1
2017-01-28 16:50:00,67574.01733,16.82,56.88,4.919,66.5,9.766666666666667,987.4166666666666,0.0,0,1
2017-01-28 17:00:00,67904.04459,16.78,57.01,4.922,67.0,9.8,987.4,0.0,0,1
2017-01-28 17:10:00,68171.59107,16.58,56.85,4.918,67.83333333333333,9.833333333333334,987.3833333333332,0.0,0,1
2017-01-28 17:20:00,69922.42104,16.46,57.38,4.915,68.66666666666667,9.866666666666667,987.3666666666668,0.0,0,1
2017-01-28 17:30:00,72554.20248,16.26,57.78,4.915,69.5,9.9,987.35,0.0,0,1
2017-01-28 17:40:00,77382.53006,16.16,57.18,4.915,70.33333333333333,9.933333333333334,987.3333333333331,0.0,0,1
2017-01-28 17:50:00,83880.65544,16.06,57.44,4.912,71.16666666666667,9.966666666666669,987.3166666666666,0.0,0,1
2017-01-28 18:00:00,90371.20096999999,15.99,57.14,4.915,72.0,10.0,987.3,0.0,0,1
2017-01-28 18:10:00,93189.14983000001,15.87,57.34,4.917,73.16666666666667,10.033333333333331,987.25,0.0,0,1
2017-01-28 18:20:00,93978.39701,15.84,57.94,4.915,74.33333333333333,10.066666666666666,987.2,0.0,0,1
2017-01-28 18:30:00,93904.21276999998,15.6,59.71,4.916,75.5,10.1,987.15,0.0,0,1
2017-01-28 18:40:00,93960.62763,15.39,61.25,4.916,76.66666666666667,10.133333333333333,987.1,0.0,0,1
2017-01-28 18:50:00,94373.88596999999,15.12,61.88,4.919,77.83333333333333,10.166666666666666,987.05,0.0,0,1
2017-01-28 19:00:00,93827.9589,14.94,62.55,4.919,79.0,10.2,987.0,0.0,0,1
2017-01-28 19:10:00,94353.25596000001,14.8,63.05,4.921,78.83333333333333,10.166666666666666,986.95,0.0,0,1
2017-01-28 19:20:00,93955.10684,14.71,64.35,4.916,78.66666666666667,10.133333333333333,986.9,0.0,0,1
2017-01-28 19:30:00,93913.84946999999,14.5,64.92,4.918,78.5,10.1,986.85,0.0,0,1
2017-01-28 19:40:00,94013.7384,14.31,66.09,4.919,78.33333333333333,10.066666666666666,986.8,0.0,0,1
2017-01-28 19:50:00,93854.34091,14.15,67.06,4.921,78.16666666666667,10.033333333333331,986.75,0.0,0,1
2017-01-28 20:00:00,93997.51688000001,14.12,67.59,4.917,78.0,10.0,986.7,0.0,0,1
2017-01-28 20:10:00,93535.19971,14.14,66.69,4.914,78.16666666666667,9.983333333333334,986.6,0.0,0,1
2017-01-28 20:20:00,93835.13081,14.12,65.79,4.919,78.33333333333333,9.966666666666669,986.5,0.0,0,1
2017-01-28 20:30:00,93386.5788,14.0,67.96,4.916,78.5,9.95,986.4,0.0,0,1
2017-01-28 20:40:00,93398.2957,13.79,69.59,4.916,78.66666666666667,9.933333333333334,986.3,0.0,0,1
2017-01-28 20:50:00,93301.73224,13.7,70.6,4.917,78.83333333333333,9.916666666666668,986.2,0.0,0,1
2017-01-28 21:00:00,92982.81064,13.59,71.0,4.913,79.0,9.9,986.1,0.0,0,1
2017-01-28 21:10:00,92552.92782,13.15,70.5,4.913,79.16666666666667,9.9,986.1,0.0,0,1
2017-01-28 21:20:00,91625.50314,13.33,70.7,4.919,79.33333333333333,9.9,986.1,0.0,0,1
2017-01-28 21:30:00,91016.76108,13.48,69.16,4.919,79.5,9.9,986.1,0.0,0,1
2017-01-28 21:40:00,90558.94417,13.41,69.93,4.922,79.66666666666667,9.9,986.1,0.0,0,1
2017-01-28 21:50:00,88821.61793000001,13.49,66.32,4.923,79.83333333333333,9.9,986.1,0.0,0,1
2017-01-28 22:00:00,87315.27723,13.62,63.82,4.912,80.0,9.9,986.1,0.0,0,1
2017-01-28 22:10:00,86996.91291,13.43,66.96,4.914,80.5,9.9,986.1166666666668,0.0,0,1
2017-01-28 22:20:00,86282.13433,13.11,67.49,4.914,81.0,9.9,986.1333333333332,0.0,0,1
2017-01-28 22:30:00,85447.75209,12.97,70.2,4.919,81.5,9.9,986.15,0.0,0,1
2017-01-28 22:40:00,84211.83485,13.01,72.2,4.918,82.0,9.9,986.1666666666669,0.0,0,1
2017-01-28 22:50:00,82713.71504000001,12.87,72.6,4.914,82.5,9.9,986.1833333333334,0.0,0,1
2017-01-28 23:00:00,80830.94562,12.97,71.9,4.911,83.0,9.9,986.2,0.0,0,1
2017-01-28 23:10:00,79132.39913,12.79,73.4,4.912,84.33333333333333,10.05,986.3,0.0,0,1
2017-01-28 23:20:00,77592.37604999999,12.39,74.2,4.917,85.66666666666667,10.2,986.4,0.0,0,1
2017-01-28 23:30:00,76195.32711,12.6,75.6,4.911,87.0,10.35,986.5,0.0,0,1
2017-01-28 23:40:00,74123.8884,12.12,77.0,4.913,88.33333333333333,10.5,986.6,0.0,0,1
2017-01-28 23:50:00,71197.45659,11.87,77.5,4.918,89.66666666666667,10.65,986.7,0.0,0,1
2017-01-29 00:00:00,69658.35377,11.6,75.8,4.912,91.0,10.8,986.8,0.0,0,1
2017-01-29 00:10:00,67528.11072,11.35,75.2,4.914,90.83333333333331,10.8,986.9,0.0,0,1
2017-01-29 00:20:00,65548.85247,11.66,74.9,4.916,90.66666666666669,10.8,987.0,0.0,0,1
2017-01-29 00:30:00,64147.06163,11.5,74.0,4.915,90.5,10.8,987.1,0.0,0,1
2017-01-29 00:40:00,62358.32477,11.23,74.9,4.916,90.33333333333331,10.8,987.2,0.0,0,1
2017-01-29 00:50:00,60965.4556,11.58,74.6,4.917,90.16666666666669,10.8,987.3,0.0,0,1
2017-01-29 01:00:00,59458.98629,11.58,73.5,4.914,90.0,10.8,987.4,0.0,0,1
2017-01-29 01:10:00,57959.69467,11.18,75.5,4.915,88.0,10.833333333333334,987.6166666666668,0.0,0,1
2017-01-29 01:20:00,56989.71976,10.91,76.7,4.92,86.0,10.866666666666667,987.8333333333334,0.0,0,1
2017-01-29 01:30:00,55695.10132,10.87,77.0,4.916,84.0,10.9,988.05,0.0,0,1
2017-01-29 01:40:00,54931.816719999995,10.97,77.0,4.913,82.0,10.933333333333334,988.2666666666668,0.0,0,1
2017-01-29 01:50:00,53996.61881,11.06,75.7,4.915,80.0,10.966666666666669,988.4833333333332,0.0,0,1
2017-01-29 02:00:00,53305.33021,11.31,74.7,4.912,78.0,11.0,988.7,0.0,0,1
2017-01-29 02:10:00,52340.12281,11.41,73.6,4.917,76.16666666666667,11.05,988.9,0.0,0,1
2017-01-29 02:20:00,51392.5307,11.54,73.9,4.915,74.33333333333333,11.1,989.1,0.0,0,1
2017-01-29 02:30:00,50885.41745,11.61,73.0,4.913,72.5,11.15,989.3,0.0,0,1
2017-01-29 02:40:00,50592.042010000005,11.71,73.2,4.915,70.66666666666667,11.2,989.5,0.0,0,1
2017-01-29 02:50:00,49883.69539,11.9,71.3,4.915,68.83333333333333,11.25,989.7,0.0,0,1
2017-01-29 03:00:00,49339.29347999999,11.94,71.8,4.914,67.0,11.3,989.9,0.0,0,1
2017-01-29 03:10:00,48941.25594,12.1,70.8,4.914,65.66666666666667,11.3,990.0166666666668,0.0,0,1
2017-01-29 03:20:00,48803.20916,13.27,66.99,4.917,64.33333333333333,11.3,990.1333333333332,0.0,0,1
2017-01-29 03:30:00,48710.05647,13.87,63.49,4.916,63.0,11.3,990.25,0.0,0,1
2017-01-29 03:40:00,48661.03167,14.38,59.85,4.914,61.66666666666666,11.3,990.3666666666668,0.0,0,1
2017-01-29 03:50:00,48396.55344,14.3,58.35,4.919,60.333333333333336,11.3,990.4833333333332,0.0,0,1
2017-01-29 04:00:00,48235.78209,13.72,62.52,4.92,59.0,11.3,990.6,0.0,0,1
2017-01-29 04:10:00,48186.28324,13.49,62.08,4.919,57.66666666666666,11.216666666666669,990.5333333333332,0.0,0,1
2017-01-29 04:20:00,47799.96694,12.18,69.76,4.915,56.333333333333336,11.133333333333336,990.4666666666668,0.0,0,1
2017-01-29 04:30:00,47688.2097,11.75,71.4,4.916,55.0,11.05,990.4,0.0,0,1
2017-01-29 04:40:00,47430.03482,11.6,71.7,4.922,53.66666666666666,10.966666666666669,990.3333333333334,0.0,0,1
2017-01-29 04:50:00,47789.20447,11.68,71.5,4.919,52.333333333333336,10.883333333333336,990.2666666666668,0.0,0,1
2017-01-29 05:00:00,48104.15313,11.72,69.63,4.916,51.0,10.8,990.2,0.0,0,1
2017-01-29 05:10:00,48489.102020000006,11.56,69.9,4.917,50.16666666666666,10.733333333333334,990.1166666666668,0.0,0,1
2017-01-29 05:20:00,48596.47769,11.73,69.13,4.92,49.333333333333336,10.666666666666668,990.0333333333334,0.0,0,1
2017-01-29 05:30:00,49167.74621,11.33,70.6,4.915,48.5,10.6,989.95,0.0,0,1
2017-01-29 05:40:00,49493.55111,11.39,70.7,4.922,47.66666666666666,10.533333333333331,989.8666666666668,0.0,0,1
2017-01-29 05:50:00,51494.462219999994,11.34,69.67,4.915,46.833333333333336,10.466666666666669,989.7833333333334,0.0,0,1
2017-01-29 06:00:00,52224.90439,11.22,69.8,4.921,46.0,10.4,989.7,0.0,0,1
2017-01-29 06:10:00,51305.69770999999,11.17,69.91,4.92,45.333333333333336,10.383333333333333,989.4666666666668,0.0,0,1
2017-01-29 06:20:00,50397.40625,11.2,69.24,4.918,44.66666666666666,10.366666666666667,989.2333333333332,0.0,0,1
2017-01-29 06:30:00,50272.566040000005,10.99,69.61,4.914,44.0,10.35,989.0,0.0,0,1
2017-01-29 06:40:00,48971.02313,10.94,69.55,4.918,43.333333333333336,10.333333333333334,988.7666666666668,0.0,0,1
2017-01-29 06:50:00,47332.656970000004,11.12,69.48,4.918,42.66666666666666,10.316666666666666,988.5333333333332,0.0,0,1
2017-01-29 07:00:00,45787.3802,11.07,69.21,4.921,42.0,10.3,988.3,0.0,0,1
2017-01-29 07:10:00,43127.724299999994,11.31,68.31,4.917,41.5,10.216666666666669,988.0833333333331,0.0,0,1
2017-01-29 07:20:00,41320.72257,11.03,68.95,4.917,41.0,10.133333333333336,987.8666666666668,0.0,0,1
2017-01-29 07:30:00,40379.61783,10.84,69.75,4.917,40.5,10.05,987.65,0.0,0,1
2017-01-29 07:40:00,40432.07965,11.1,69.05,4.917,40.0,9.966666666666669,987.4333333333332,0.0,0,1
2017-01-29 07:50:00,40566.6567,11.08,68.25,4.917,39.5,9.883333333333336,987.2166666666668,0.0,0,1
2017-01-29 08:00:00,41389.84792,11.32,68.05,4.92,39.0,9.8,987.0,0.0,0,1
2017-01-29 08:10:00,42265.00203,11.31,68.35,4.918,38.66666666666666,9.716666666666669,986.8833333333332,0.0,0,1
2017-01-29 08:20:00,42732.30208,11.47,67.94,4.919,38.333333333333336,9.633333333333336,986.7666666666668,0.0,0,1
2017-01-29 08:30:00,43656.34458,11.54,67.68,4.917,38.0,9.55,986.65,0.0,0,1
2017-01-29 08:40:00,44464.64332,11.51,68.18,4.921,37.66666666666666,9.466666666666669,986.5333333333332,0.0,0,1
2017-01-29 08:50:00,45750.62868,11.43,67.81,4.917,37.333333333333336,9.383333333333336,986.4166666666666,0.0,0,1
2017-01-29 09:00:00,47045.32745,11.81,68.38,4.916,37.0,9.3,986.3,0.0,0,1
2017-01-29 09:10:00,48132.56837,13.59,60.73,4.922,37.0,9.233333333333334,986.2666666666668,0.0,0,1
2017-01-29 09:20:00,49334.36032,14.46,57.16,4.919,37.0,9.166666666666668,986.2333333333332,0.0,0,1
2017-01-29 09:30:00,50468.23722,14.88,54.09,4.918,37.0,9.1,986.2,0.0,0,1
2017-01-29 09:40:00,52155.727750000005,15.03,52.65,4.918,37.0,9.033333333333331,986.1666666666666,0.0,0,1
2017-01-29 09:50:00,53966.62489,15.07,51.82,4.92,37.0,8.966666666666667,986.1333333333332,0.0,0,1
2017-01-29 10:00:00,55051.0983,15.08,51.79,4.916,37.0,8.9,986.1,0.0,0,1
2017-01-29 10:10:00,56232.9965,15.31,51.25,4.915,37.16666666666666,8.866666666666667,986.1166666666668,0.0,0,1
2017-01-29 10:20:00,57502.32256,15.45,51.29,4.917,37.333333333333336,8.833333333333334,986.1333333333332,0.0,0,1
2017-01-29 10:30:00,58917.12806,15.5,51.72,4.916,37.5,8.8,986.15,0.0,0,1
2017-01-29 10:40:00,60368.530790000004,15.6,51.69,4.916,37.66666666666666,8.766666666666666,986.1666666666669,0.0,0,1
2017-01-29 10:50:00,61499.364499999996,15.7,52.09,4.913,37.833333333333336,8.733333333333333,986.1833333333334,0.0,0,1
2017-01-29 11:00:00,62650.74367,15.7,53.22,4.917,38.0,8.7,986.2,0.0,0,1
2017-01-29 11:10:00,62683.959129999996,16.06,50.72,4.916,40.0,8.883333333333333,986.2333333333332,0.0,0,1
2017-01-29 11:20:00,63090.17919,16.22,51.69,4.916,42.0,9.066666666666666,986.2666666666668,0.0,0,1
2017-01-29 11:30:00,63926.50523,16.33,49.62,4.915,44.0,9.25,986.3,0.0,0,1
2017-01-29 11:40:00,64713.33601,16.41,49.22,4.917,46.0,9.433333333333334,986.3333333333334,0.0,0,1
2017-01-29 11:50:00,65299.39611999999,16.57,49.02,4.915,48.0,9.616666666666667,986.3666666666668,0.0,0,1
2017-01-29 12:00:00,65544.31392,16.58,50.35,4.919,50.0,9.8,986.4,0.0,0,1
2017-01-29 12:10:00,65594.87523,16.75,49.32,4.918,50.16666666666666,9.75,986.4166666666666,0.0,0,1
2017-01-29 12:20:00,66108.44179000001,16.85,48.75,4.915,50.333333333333336,9.7,986.4333333333332,0.0,0,1
2017-01-29 12:30:00,66370.85475,16.87,49.02,4.916,50.5,9.65,986.45,0.0,0,1
2017-01-29 12:40:00,66380.7757,16.87,48.45,4.918,50.66666666666666,9.6,986.4666666666668,0.0,0,1
2017-01-29 12:50:00,66399.83293,17.03,48.08,4.922,50.833333333333336,9.55,986.4833333333332,0.0,0,1
2017-01-29 13:00:00,66788.98084,17.45,47.85,4.918,51.0,9.5,986.5,0.0,0,1
2017-01-29 13:10:00,66845.27143000001,17.71,46.68,4.916,51.5,9.533333333333331,986.5833333333334,0.0,0,1
2017-01-29 13:20:00,67197.31681,17.71,49.12,4.914,52.0,9.566666666666666,986.6666666666666,0.0,0,1
2017-01-29 13:30:00,66986.42472,17.77,48.81,4.914,52.5,9.6,986.75,0.0,0,1
2017-01-29 13:40:00,66589.72265,17.71,50.35,4.914,53.0,9.633333333333333,986.8333333333334,0.0,0,1
2017-01-29 13:50:00,66343.74650000001,17.64,50.08,4.922,53.5,9.666666666666666,986.9166666666666,0.0,0,1
2017-01-29 14:00:00,66222.98591999999,17.54,50.01,4.917,54.0,9.7,987.0,0.0,0,1
2017-01-29 14:10:00,66330.2926,17.37,49.31,4.921,55.0,9.8,987.0833333333334,0.0,0,1
2017-01-29 14:20:00,65716.89885,17.26,49.41,4.918,56.0,9.9,987.1666666666666,0.0,0,1
2017-01-29 14:30:00,64961.06261,17.29,49.71,4.916,57.0,10.0,987.25,0.0,0,1
2017-01-29 14:40:00,65047.33555,17.38,50.48,4.915,58.0,10.1,987.3333333333334,0.0,0,1
2017-01-29 14:50:00,64410.03818,17.54,50.41,4.917,59.0,10.2,987.4166666666666,0.0,0,1
2017-01-29 15:00:00,64312.4712,17.4,51.77,4.919,60.0,10.3,987.5,0.0,0,1
2017-01-29 15:10:00,64247.63007,17.32,51.87,4.919,61.0,10.4,987.5166666666668,0.0,0,1
2017-01-29 15:20:00,63664.24948,17.13,51.67,4.917,62.0,10.5,987.5333333333332,0.0,0,1
2017-01-29 15:30:00,63467.65346,17.09,51.9,4.919,63.0,10.6,987.55,0.0,0,1
2017-01-29 15:40:00,63196.67641,16.95,53.47,4.918,64.0,10.7,987.5666666666668,0.0,0,1
2017-01-29 15:50:00,62897.85048,16.82,55.14,4.917,65.0,10.8,987.5833333333334,0.0,0,1
2017-01-29 16:00:00,62597.146049999996,16.75,54.71,4.918,66.0,10.9,987.6,0.0,0,1
2017-01-29 16:10:00,61881.253059999995,16.8,54.87,4.921,66.83333333333333,10.966666666666669,987.65,0.0,0,1
2017-01-29 16:20:00,61491.930369999995,16.77,53.97,4.915,67.66666666666667,11.033333333333331,987.7,0.0,0,1
2017-01-29 16:30:00,61108.500969999994,16.78,54.31,4.916,68.5,11.1,987.75,0.0,0,1
2017-01-29 16:40:00,60957.396129999994,16.56,55.14,4.917,69.33333333333333,11.166666666666668,987.8,0.0,0,1
2017-01-29 16:50:00,61029.438310000005,16.6,53.64,4.919,70.16666666666667,11.233333333333334,987.85,0.0,0,1
2017-01-29 17:00:00,61419.00475,16.69,53.34,4.926,71.0,11.3,987.9,0.0,0,1
2017-01-29 17:10:00,61749.83448,16.71,53.24,4.92,72.0,11.316666666666666,987.85,0.0,0,1
2017-01-29 17:20:00,63271.221099999995,16.55,53.97,4.918,73.0,11.333333333333334,987.8,0.0,0,1
2017-01-29 17:30:00,65847.80366,16.45,54.21,4.917,74.0,11.35,987.75,0.0,0,1
2017-01-29 17:40:00,69706.39019,16.38,55.11,4.916,75.0,11.366666666666667,987.7,0.0,0,1
2017-01-29 17:50:00,76577.1982,16.31,55.51,4.916,76.0,11.383333333333333,987.65,0.0,0,1
2017-01-29 18:00:00,82720.8638,16.16,55.77,4.919,77.0,11.4,987.6,0.0,0,1
2017-01-29 18:10:00,86051.36217000001,16.04,56.21,4.917,78.16666666666667,11.433333333333334,987.5666666666668,0.0,0,1
2017-01-29 18:20:00,86883.52192,15.92,56.88,4.914,79.33333333333333,11.466666666666669,987.5333333333332,0.0,0,1
2017-01-29 18:30:00,86667.65984,15.68,58.41,4.919,80.5,11.5,987.5,0.0,0,1
2017-01-29 18:40:00,86931.98667,15.63,58.81,4.92,81.66666666666667,11.533333333333331,987.4666666666668,0.0,0,1
2017-01-29 18:50:00,86942.78039,15.73,58.04,4.917,82.83333333333333,11.566666666666666,987.4333333333332,0.0,0,1
2017-01-29 19:00:00,87112.86859,15.66,58.24,4.916,84.0,11.6,987.4,0.0,0,1
2017-01-29 19:10:00,87212.62746,15.65,58.38,4.922,84.33333333333333,11.6,987.2833333333332,0.0,0,1
2017-01-29 19:20:00,86699.42124,15.72,57.34,4.922,84.66666666666667,11.6,987.1666666666666,0.0,0,1
2017-01-29 19:30:00,87005.08997,15.71,57.58,4.92,85.0,11.6,987.05,0.0,0,1
2017-01-29 19:40:00,86912.21018,15.89,55.94,4.918,85.33333333333333,11.6,986.9333333333334,0.0,0,1
2017-01-29 19:50:00,87179.66566,16.01,55.27,4.922,85.66666666666667,11.6,986.8166666666668,0.0,0,1
2017-01-29 20:00:00,87169.76173,16.15,55.11,4.915,86.0,11.6,986.7,0.0,0,1
2017-01-29 20:10:00,87310.60596,15.94,56.01,4.914,86.33333333333333,11.6,986.6,0.0,0,1
2017-01-29 20:20:00,87663.14609,16.03,55.81,4.924,86.66666666666667,11.6,986.5,0.0,0,1
2017-01-29 20:30:00,87859.81876,16.23,55.21,4.918,87.0,11.6,986.4,0.0,0,1
2017-01-29 20:40:00,87820.00557,16.31,53.4,4.924,87.33333333333333,11.6,986.3,0.0,0,1
2017-01-29 20:50:00,88260.82841999999,16.32,53.54,4.921,87.66666666666667,11.6,986.2,0.0,0,1
2017-01-29 21:00:00,89289.66228,16.3,54.11,4.916,88.0,11.6,986.1,0.0,0,1
2017-01-29 21:10:00,90060.64968,16.24,54.47,4.917,88.66666666666667,11.6,985.9833333333332,0.0,0,1
2017-01-29 21:20:00,89970.56367,16.75,54.07,4.925,89.33333333333333,11.6,985.8666666666668,0.0,0,1
